season_url|day_url|season_id|season_day|date|team_dom|team_ext|score_dom|score_ext|bonus_dom|bonus_ext
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24651|2017-2018|1|Samedi 26 Août|Oyonnax|Toulouse|23|23||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24651|2017-2018|1|Samedi 26 Août|Racing 92|Castres|25|21||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24651|2017-2018|1|Samedi 26 Août|Montpellier|Agen|48|19|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24651|2017-2018|1|Samedi 26 Août|Paris|Lyon|16|25||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24651|2017-2018|1|Samedi 26 Août|Brive|La Rochelle|10|19||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24651|2017-2018|1|Samedi 26 Août|Bordeaux-Bègles|Clermont|32|25||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24651|2017-2018|1|Dimanche 27 Août|Toulon|Pau|41|14||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24649|2017-2018|2|Samedi 02 Septembre|Agen|Racing 92|23|19||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24649|2017-2018|2|Samedi 02 Septembre|Paris|La Rochelle|35|24||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24649|2017-2018|2|Samedi 02 Septembre|Montpellier|Oyonnax|37|6|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24649|2017-2018|2|Samedi 02 Septembre|Lyon|Brive|29|14||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24649|2017-2018|2|Samedi 02 Septembre|Castres|Bordeaux-Bègles|33|19|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24649|2017-2018|2|Samedi 02 Septembre|Toulouse|Pau|23|19||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24649|2017-2018|2|Dimanche 03 Septembre|Clermont|Toulon|21|16||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24647|2017-2018|3|Samedi 09 Septembre|La Rochelle|Clermont|51|20|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24647|2017-2018|3|Samedi 09 Septembre|Bordeaux-Bègles|Paris|30|10||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24647|2017-2018|3|Samedi 09 Septembre|Oyonnax|Agen|12|10||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24647|2017-2018|3|Samedi 09 Septembre|Brive|Racing 92|6|25||Bo
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24647|2017-2018|3|Samedi 09 Septembre|Castres|Montpellier|17|22|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24647|2017-2018|3|Dimanche 10 Septembre|Pau|Lyon|30|14||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24647|2017-2018|3|Dimanche 10 Septembre|Toulon|Toulouse|20|16||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24645|2017-2018|4|Samedi 16 Septembre|Toulouse|Paris|53|17|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24645|2017-2018|4|Samedi 16 Septembre|Lyon|Bordeaux-Bègles|49|14|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24645|2017-2018|4|Samedi 16 Septembre|Pau|Castres|28|13||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24645|2017-2018|4|Samedi 16 Septembre|Agen|La Rochelle|15|20|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24645|2017-2018|4|Samedi 16 Septembre|Clermont|Brive|62|6|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24645|2017-2018|4|Dimanche 17 Septembre|Racing 92|Oyonnax|25|13||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24645|2017-2018|4|Dimanche 17 Septembre|Montpellier|Toulon|43|20|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24643|2017-2018|5|Samedi 23 Septembre|Clermont|Racing 92|23|21||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24643|2017-2018|5|Samedi 23 Septembre|Bordeaux-Bègles|Montpellier|47|17|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24643|2017-2018|5|Samedi 23 Septembre|Agen|Pau|14|20||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24643|2017-2018|5|Samedi 23 Septembre|La Rochelle|Oyonnax|57|12|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24643|2017-2018|5|Samedi 23 Septembre|Brive|Toulouse|19|22|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24643|2017-2018|5|Dimanche 24 Septembre|Lyon|Castres|31|12|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24643|2017-2018|5|Dimanche 24 Septembre|Paris|Toulon|15|19|Bd|Bo
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24641|2017-2018|6|Samedi 30 Septembre|Toulon|La Rochelle|26|20||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24641|2017-2018|6|Samedi 30 Septembre|Pau|Paris|23|25|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24641|2017-2018|6|Samedi 30 Septembre|Toulouse|Agen|30|10||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24641|2017-2018|6|Samedi 30 Septembre|Oyonnax|Bordeaux-Bègles|9|39||Bo
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24641|2017-2018|6|Samedi 30 Septembre|Racing 92|Lyon|17|20|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24641|2017-2018|6|Dimanche 01 Octobre|Montpellier|Brive|54|10|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24641|2017-2018|6|Dimanche 01 Octobre|Castres|Clermont|29|23||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24639|2017-2018|7|Samedi 07 Octobre|Paris|Montpellier|31|20||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24639|2017-2018|7|Samedi 07 Octobre|Bordeaux-Bègles|Toulon|30|27||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24639|2017-2018|7|Samedi 07 Octobre|Oyonnax|Pau|16|19|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24639|2017-2018|7|Samedi 07 Octobre|Brive|Castres|27|22||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24639|2017-2018|7|Samedi 07 Octobre|Agen|Lyon|6|25||Bo
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24639|2017-2018|7|Dimanche 08 Octobre|La Rochelle|Racing 92|16|9||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24639|2017-2018|7|Dimanche 08 Octobre|Toulouse|Clermont|28|18||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24637|2017-2018|8|Samedi 28 Octobre|Toulon|Brive|41|24|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24637|2017-2018|8|Samedi 28 Octobre|Racing 92|Bordeaux-Bègles|29|13||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24637|2017-2018|8|Samedi 28 Octobre|Pau|Montpellier|16|22||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24637|2017-2018|8|Samedi 28 Octobre|Lyon|Oyonnax|52|18|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24637|2017-2018|8|Samedi 28 Octobre|Clermont|Paris|33|10||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24637|2017-2018|8|Dimanche 29 Octobre|Castres|Agen|43|28|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24637|2017-2018|8|Dimanche 29 Octobre|La Rochelle|Toulouse|37|21||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24635|2017-2018|9|Samedi 04 Novembre|Toulouse|Bordeaux-Bègles|38|37||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24635|2017-2018|9|Samedi 04 Novembre|Oyonnax|Castres|19|32||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24635|2017-2018|9|Samedi 04 Novembre|Racing 92|Pau|23|20||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24635|2017-2018|9|Samedi 04 Novembre|Lyon|La Rochelle|15|19|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24635|2017-2018|9|Samedi 04 Novembre|Agen|Toulon|26|24||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24635|2017-2018|9|Dimanche 05 Novembre|Brive|Paris|20|19||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24635|2017-2018|9|Dimanche 05 Novembre|Montpellier|Clermont|28|24||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24633|2017-2018|10|Samedi 18 Novembre|Clermont|Lyon|39|18|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24633|2017-2018|10|Samedi 18 Novembre|Pau|Brive|34|15||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24633|2017-2018|10|Samedi 18 Novembre|Castres|La Rochelle|31|15||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24633|2017-2018|10|Samedi 18 Novembre|Bordeaux-Bègles|Agen|33|23||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24633|2017-2018|10|Samedi 18 Novembre|Montpellier|Toulouse|32|22|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24633|2017-2018|10|Dimanche 19 Novembre|Paris|Oyonnax|39|35||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24633|2017-2018|10|Dimanche 19 Novembre|Toulon|Racing 92|29|40||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24631|2017-2018|11|Samedi 25 Novembre|Castres|Toulon|20|19||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24631|2017-2018|11|Samedi 25 Novembre|La Rochelle|Pau|44|14|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24631|2017-2018|11|Samedi 25 Novembre|Bordeaux-Bègles|Brive|27|27||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24631|2017-2018|11|Samedi 25 Novembre|Agen|Paris|29|13||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24631|2017-2018|11|Samedi 25 Novembre|Oyonnax|Clermont|32|32||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24631|2017-2018|11|Dimanche 26 Novembre|Racing 92|Montpellier|26|0|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24631|2017-2018|11|Dimanche 26 Novembre|Lyon|Toulouse|9|17||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24629|2017-2018|12|Samedi 02 Décembre|La Rochelle|Montpellier|26|14||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24629|2017-2018|12|Samedi 02 Décembre|Toulouse|Castres|31|41||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24629|2017-2018|12|Samedi 02 Décembre|Brive|Oyonnax|33|30||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24629|2017-2018|12|Samedi 02 Décembre|Pau|Bordeaux-Bègles|27|17||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24629|2017-2018|12|Samedi 02 Décembre|Toulon|Lyon|39|11|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24629|2017-2018|12|Dimanche 03 Décembre|Clermont|Agen|35|26||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24629|2017-2018|12|Dimanche 03 Décembre|Paris|Racing 92|27|17||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24627|2017-2018|13|Vendredi 22 Décembre|Racing 92|Toulouse|23|19||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24627|2017-2018|13|Samedi 23 Décembre|Agen|Brive|27|13||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24627|2017-2018|13|Samedi 23 Décembre|Bordeaux-Bègles|La Rochelle|29|19||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24627|2017-2018|13|Samedi 23 Décembre|Montpellier|Lyon|38|17|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24627|2017-2018|13|Samedi 23 Décembre|Castres|Paris|28|6|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24627|2017-2018|13|Samedi 23 Décembre|Pau|Clermont|22|21||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24627|2017-2018|13|Samedi 23 Décembre|Toulon|Oyonnax|49|25|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24625|2017-2018|14|Samedi 30 Décembre|La Rochelle|Agen|47|6|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24625|2017-2018|14|Samedi 30 Décembre|Paris|Bordeaux-Bègles|22|12|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24625|2017-2018|14|Samedi 30 Décembre|Brive|Montpellier|29|10|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24625|2017-2018|14|Samedi 30 Décembre|Oyonnax|Racing 92|12|16|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24625|2017-2018|14|Samedi 30 Décembre|Toulouse|Toulon|18|13||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24625|2017-2018|14|Dimanche 31 Décembre|Lyon|Pau|35|23||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24625|2017-2018|14|Dimanche 31 Décembre|Clermont|Castres|27|31|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24623|2017-2018|15|Samedi 06 Janvier|Bordeaux-Bègles|Lyon|19|10||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24623|2017-2018|15|Samedi 06 Janvier|Brive|Toulon|13|12||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24623|2017-2018|15|Samedi 06 Janvier|Agen|Castres|30|3|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24623|2017-2018|15|Samedi 06 Janvier|Oyonnax|La Rochelle|38|38||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24623|2017-2018|15|Samedi 06 Janvier|Montpellier|Paris|28|16|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24623|2017-2018|15|Dimanche 07 Janvier|Pau|Toulouse|11|10||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24623|2017-2018|15|Dimanche 07 Janvier|Racing 92|Clermont|58|6|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24621|2017-2018|16|Samedi 27 Janvier|Toulon|Bordeaux-Bègles|36|12|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24621|2017-2018|16|Samedi 27 Janvier|Toulouse|Oyonnax|37|15|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24621|2017-2018|16|Samedi 27 Janvier|La Rochelle|Brive|33|24||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24621|2017-2018|16|Samedi 27 Janvier|Lyon|Agen|71|17|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24621|2017-2018|16|Samedi 27 Janvier|Castres|Racing 92|13|18|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24621|2017-2018|16|Dimanche 28 Janvier|Paris|Pau|5|40||Bo
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24621|2017-2018|16|Dimanche 28 Janvier|Clermont|Montpellier|29|30|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24619|2017-2018|17|Samedi 17 Février|Toulon|Paris|43|5|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24619|2017-2018|17|Samedi 17 Février|Oyonnax|Montpellier|30|43||Bo
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24619|2017-2018|17|Samedi 17 Février|Brive|Pau|16|21|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24619|2017-2018|17|Samedi 17 Février|Agen|Toulouse|25|52||Bo
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24619|2017-2018|17|Samedi 17 Février|Lyon|Clermont|36|10|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24619|2017-2018|17|Dimanche 18 Février|Bordeaux-Bègles|Castres|6|7|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24619|2017-2018|17|Dimanche 18 Février|Racing 92|La Rochelle|19|12||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24617|2017-2018|18|Samedi 24 Février|Montpellier|Bordeaux-Bègles|11|10||Bd
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24617|2017-2018|18|Samedi 24 Février|Clermont|Oyonnax|12|18||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24617|2017-2018|18|Samedi 24 Février|Paris|Agen|34|36|Bd|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24617|2017-2018|18|Samedi 24 Février|Castres|Lyon|33|22||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24617|2017-2018|18|Samedi 24 Février|Pau|Racing 92|24|15||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24617|2017-2018|18|Dimanche 25 Février|Toulouse|Brive|45|28|Bo|
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24617|2017-2018|18|Dimanche 25 Février|La Rochelle|Toulon|20|27||
/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=24725&day=24615|2017-2018|19|Samedi 03 Mars|Lyon|Toulon|15|6||
